permutation_stat,observed_stat,p_value
0.5049500192233757,1.0,0.0
0.5047898244265027,1.0,0.0
0.4509964116365501,1.0,0.0
0.49876650006407786,1.0,0.0
0.4414007433038575,1.0,0.0
0.48904267589388695,1.0,0.0
0.49484172754068945,1.0,0.0
0.48531013712674614,1.0,0.0
0.463924131744201,1.0,0.0
0.5272331154684096,1.0,0.0
0.47379213123157754,1.0,0.0
0.5079777008842753,1.0,0.0
0.47967128027681666,1.0,0.0
0.4991029091375112,1.0,0.0
0.5045335127515058,1.0,0.0
0.4524221453287197,1.0,0.0
0.5184544405997693,1.0,0.0
0.5477220299884661,1.0,0.0
0.5458317313853646,1.0,0.0
0.5204088171216198,1.0,0.0
0.514113161604511,1.0,0.0
0.4903402537485583,1.0,0.0
0.5353710111495578,1.0,0.0
0.5184063821607074,1.0,0.0
0.4925509419454056,1.0,0.0
0.4870402409329745,1.0,0.0
0.4647411252082533,1.0,0.0
0.510684992951429,1.0,0.0
0.5133282070998334,1.0,0.0
0.5323112905292836,1.0,0.0
0.4912533640907344,1.0,0.0
0.5239170831731386,1.0,0.0
0.44678328847879023,1.0,0.0
0.5231000897090863,1.0,0.0
0.45255030116621814,1.0,0.0
0.512831603229527,1.0,0.0
0.4751217480456235,1.0,0.0
0.5099480968858132,1.0,0.0
0.43135652953992054,1.0,0.0
0.5246059207996925,1.0,0.0
0.47174163783160317,1.0,0.0
0.5325035242855313,1.0,0.0
0.45621876201460976,1.0,0.0
0.5228437780340895,1.0,0.0
0.4866077149814174,1.0,0.0
0.5064238113546072,1.0,0.0
0.5312540048699219,1.0,0.0
0.4811130334486736,1.0,0.0
0.47587466359092656,1.0,0.0
0.45187748301935154,1.0,0.0
0.5470812508009739,1.0,0.0
0.522283096245034,1.0,0.0
0.5088908112264514,1.0,0.0
0.5084743047545817,1.0,0.0
0.5346020761245674,1.0,0.0
0.5696206587210049,1.0,0.0
0.5390394719979495,1.0,0.0
0.489635396642317,1.0,0.0
0.4565711905677304,1.0,0.0
0.5096277072920672,1.0,0.0
0.5078976034858388,1.0,0.0
0.4797513776752531,1.0,0.0
0.49339997436883243,1.0,0.0
0.5545943867743175,1.0,0.0
0.5178617198513393,1.0,0.0
0.5468729975650392,1.0,0.0
0.4880975265923363,1.0,0.0
0.5290913751121363,1.0,0.0
0.48066448801742917,1.0,0.0
0.4666474432910419,1.0,0.0
0.4897154940407536,1.0,0.0
0.4841246956298859,1.0,0.0
0.5055267204921184,1.0,0.0
0.4989747533000128,1.0,0.0
0.44417211328976036,1.0,0.0
0.4877931564782776,1.0,0.0
0.5429802640010253,1.0,0.0
0.47116493656286046,1.0,0.0
0.4760348583877996,1.0,0.0
0.5212898885044214,1.0,0.0
0.49091695501730104,1.0,0.0
0.4915577342047931,1.0,0.0
0.4782936050237088,1.0,0.0
0.4941368704344483,1.0,0.0
0.48098487761117525,1.0,0.0
0.512767525310778,1.0,0.0
0.47419261822376013,1.0,0.0
0.5605696526976803,1.0,0.0
0.5036204024093298,1.0,0.0
0.47715622196591057,1.0,0.0
0.44058374983980525,1.0,0.0
0.5558759451493015,1.0,0.0
0.5020184544405998,1.0,0.0
0.47361591695501726,1.0,0.0
0.4611047033192362,1.0,0.0
0.5151063693451237,1.0,0.0
0.515763168012303,1.0,0.0
0.5251826220684351,1.0,0.0
0.49090093553761377,1.0,0.0
0.4804722542611816,1.0,0.0
0.4867839292579776,1.0,0.0
0.5141291810841984,1.0,0.0
0.5031878764577726,1.0,0.0
0.5213860053825452,1.0,0.0
0.5108291682686146,1.0,0.0
0.4820261437908497,1.0,0.0
0.49605920799692427,1.0,0.0
0.49088491605792645,1.0,0.0
0.49814174035627323,1.0,0.0
0.5182461873638344,1.0,0.0
0.552960399846213,1.0,0.0
0.5114859669357938,1.0,0.0
0.5380302447776496,1.0,0.0
0.533833141099577,1.0,0.0
0.5665929770601051,1.0,0.0
0.4188453159041394,1.0,0.0
0.510364603357683,1.0,0.0
0.557125464564911,1.0,0.0
0.4381487889273356,1.0,0.0
0.5276496219402793,1.0,0.0
0.5066641035499166,1.0,0.0
0.48639946174548254,1.0,0.0
0.5251986415481226,1.0,0.0
0.47347174163783157,1.0,0.0
0.49516211713443553,1.0,0.0
0.5322952710495963,1.0,0.0
0.5252947584262464,1.0,0.0
0.4618896578239139,1.0,0.0
0.5552672049211842,1.0,0.0
0.48670383185954125,1.0,0.0
0.46440471613481993,1.0,0.0
0.5078335255670896,1.0,0.0
0.5198321158528771,1.0,0.0
0.4727188260925285,1.0,0.0
0.49445726002819423,1.0,0.0
0.5336088683839549,1.0,0.0
0.5237408688965782,1.0,0.0
0.5053665256952454,1.0,0.0
0.43146866589773164,1.0,0.0
0.51880686915289,1.0,0.0
0.48252274766115594,1.0,0.0
0.4563629373317955,1.0,0.0
0.5349705241573754,1.0,0.0
0.45354350890683065,1.0,0.0
0.5380783032167115,1.0,0.0
0.468954248366013,1.0,0.0
0.4575483788286556,1.0,0.0
0.4754100986799948,1.0,0.0
0.5238530052543893,1.0,0.0
0.45269447648340383,1.0,0.0
0.5295879789824427,1.0,0.0
0.42993079584775085,1.0,0.0
0.4958669742406767,1.0,0.0
0.5358195565808023,1.0,0.0
0.493640266564142,1.0,0.0
0.4994873766500063,1.0,0.0
0.497004357298475,1.0,0.0
0.5986799948737664,1.0,0.0
0.5493720363962579,1.0,0.0
0.5512142765602972,1.0,0.0
0.5084262463155196,1.0,0.0
0.5004966038703063,1.0,0.0
0.5324714853261565,1.0,0.0
0.5181020120466486,1.0,0.0
0.4686018198128925,1.0,0.0
0.4714372677175446,1.0,0.0
0.5244457260028194,1.0,0.0
0.4690824042035115,1.0,0.0
0.5196559015763168,1.0,0.0
0.4646289888504421,1.0,0.0
0.48188196847366394,1.0,0.0
0.5251826220684352,1.0,0.0
0.4729751377675253,1.0,0.0
