permutation_stat,observed_stat,p_value
0.5075831702544031,1.0,0.0
0.4845075016307893,1.0,0.0
0.5715916503587737,1.0,0.0
0.5135355512067841,1.0,0.0
0.5129647749510764,1.0,0.0
0.47594585779517284,1.0,0.0
0.4867906066536204,1.0,0.0
0.5577625570776257,1.0,0.0
0.5049739073711677,1.0,0.0
0.5154761904761904,1.0,0.0
0.4451728636660144,1.0,0.0
0.5387312459230268,1.0,0.0
0.5402804957599479,1.0,0.0
0.49747227658186555,1.0,0.0
0.4819308545335943,1.0,0.0
0.5794031311154598,1.0,0.0
0.5093118069145466,1.0,0.0
0.49985322896281803,1.0,0.0
0.5433953033268101,1.0,0.0
0.4524951076320939,1.0,0.0
0.49458577951728633,1.0,0.0
0.5381115459882583,1.0,0.0
0.5098336594911937,1.0,0.0
0.5228473581213307,1.0,0.0
0.5027071102413568,1.0,0.0
0.536692759295499,1.0,0.0
0.5375570776255708,1.0,0.0
0.5144324853228963,1.0,0.0
0.5510926288323548,1.0,0.0
0.5546151337247228,1.0,0.0
0.51249184605349,1.0,0.0
0.4935257664709719,1.0,0.0
0.4722276581865623,1.0,0.0
0.5197488584474885,1.0,0.0
0.5499184605348989,1.0,0.0
0.5189986953685584,1.0,0.0
0.5407371167645141,1.0,0.0
0.4759132420091324,1.0,0.0
0.4089530332681018,1.0,0.0
0.5150195694716243,1.0,0.0
0.5394977168949772,1.0,0.0
0.5050228310502284,1.0,0.0
0.4753098499673842,1.0,0.0
0.512361382909328,1.0,0.0
0.46500326157860405,1.0,0.0
0.4938682322243966,1.0,0.0
0.4595564253098499,1.0,0.0
0.49706457925636005,1.0,0.0
0.5874429223744292,1.0,0.0
0.4952054794520548,1.0,0.0
0.5316373124592303,1.0,0.0
0.4100456621004567,1.0,0.0
0.4573385518590998,1.0,0.0
0.56764514024788,1.0,0.0
0.4210371819960861,1.0,0.0
0.5360567514677104,1.0,0.0
0.4973581213307241,1.0,0.0
0.4548923679060665,1.0,0.0
0.4894324853228963,1.0,0.0
0.4382583170254403,1.0,0.0
0.5522504892367905,1.0,0.0
0.5219667318982388,1.0,0.0
0.5094096542726679,1.0,0.0
0.48618721461187214,1.0,0.0
0.5120515329419439,1.0,0.0
0.5350130463144162,1.0,0.0
0.5218199608610566,1.0,0.0
0.4510763209393347,1.0,0.0
0.48517612524461834,1.0,0.0
0.5153457273320287,1.0,0.0
0.5234018264840182,1.0,0.0
0.5455805609915199,1.0,0.0
0.49421069797782124,1.0,0.0
0.5166992824527071,1.0,0.0
0.535812133072407,1.0,0.0
0.4482387475538161,1.0,0.0
0.4459719504240052,1.0,0.0
0.5262067840834964,1.0,0.0
0.5275929549902153,1.0,0.0
0.5192270058708415,1.0,0.0
0.4836594911937378,1.0,0.0
0.47884866275277227,1.0,0.0
0.5220971950424005,1.0,0.0
0.5649706457925636,1.0,0.0
0.4478310502283105,1.0,0.0
0.48835616438356166,1.0,0.0
0.49701565557729943,1.0,0.0
0.47345075016307897,1.0,0.0
0.4852087410306588,1.0,0.0
0.5011089367253752,1.0,0.0
0.5098336594911937,1.0,0.0
0.5251630789302022,1.0,0.0
0.5046314416177431,1.0,0.0
0.48732876712328765,1.0,0.0
0.48618721461187214,1.0,0.0
0.5068819308545336,1.0,0.0
0.46588388780169604,1.0,0.0
0.5034735812133072,1.0,0.0
0.5958904109589042,1.0,0.0
0.4676777560339204,1.0,0.0
0.5113829093281148,1.0,0.0
0.4973744292237443,1.0,0.0
0.4972439660795825,1.0,0.0
0.4395303326810176,1.0,0.0
0.4959882583170255,1.0,0.0
0.5151989562948467,1.0,0.0
0.4986464448793216,1.0,0.0
0.48122961513372464,1.0,0.0
0.5104859752120026,1.0,0.0
0.5899543378995434,1.0,0.0
0.5032126549249837,1.0,0.0
0.5217710371819961,1.0,0.0
0.46348662752772346,1.0,0.0
0.49297129810828433,1.0,0.0
0.5431017612524461,1.0,0.0
0.5025277234181345,1.0,0.0
0.5449771689497717,1.0,0.0
0.5061643835616438,1.0,0.0
0.48060991519895624,1.0,0.0
0.48281148075668623,1.0,0.0
0.5222928897586432,1.0,0.0
0.4915198956294846,1.0,0.0
0.5326320939334638,1.0,0.0
0.44618395303326813,1.0,0.0
0.5114318330071754,1.0,0.0
0.5179223744292238,1.0,0.0
0.5250815394651012,1.0,0.0
0.45075016307893023,1.0,0.0
0.5255707762557077,1.0,0.0
0.5114155251141552,1.0,0.0
0.46289954337899536,1.0,0.0
0.4691617742987606,1.0,0.0
0.4852413568166993,1.0,0.0
0.48801369863013705,1.0,0.0
0.5161448140900196,1.0,0.0
0.46981409001956953,1.0,0.0
0.4648564905414221,1.0,0.0
0.4576810176125245,1.0,0.0
0.5021526418786693,1.0,0.0
0.47170580560991526,1.0,0.0
0.5054468362687541,1.0,0.0
0.5258969341161122,1.0,0.0
0.4860730593607306,1.0,0.0
0.5217710371819961,1.0,0.0
0.49125896934116103,1.0,0.0
0.44434116112198296,1.0,0.0
0.5007175472928898,1.0,0.0
0.4423189823874755,1.0,0.0
0.4337573385518591,1.0,0.0
0.48993803000652314,1.0,0.0
0.461839530332681,1.0,0.0
0.48882909328114804,1.0,0.0
0.5292237442922375,1.0,0.0
0.5429712981082844,1.0,0.0
0.5036203522504893,1.0,0.0
0.48382257012394,1.0,0.0
0.5380463144161773,1.0,0.0
0.4941128506196999,1.0,0.0
0.5254729288975865,1.0,0.0
0.4825179386823223,1.0,0.0
0.533317025440313,1.0,0.0
0.5705316373124593,1.0,0.0
0.5166340508806262,1.0,0.0
0.46105675146771036,1.0,0.0
0.4749021526418787,1.0,0.0
0.5103228962818005,1.0,0.0
0.5033920417482061,1.0,0.0
0.5026908023483366,1.0,0.0
0.465590345727332,1.0,0.0
0.5009784735812133,1.0,0.0
0.4937703848662753,1.0,0.0
0.5160632746249185,1.0,0.0
0.5075505544683627,1.0,0.0
0.5278049575994781,1.0,0.0
0.4711187214611873,1.0,0.0
0.5393020221787345,1.0,0.0
0.4931996086105675,1.0,0.0
0.5122798434442271,1.0,0.0
0.5015655577299413,1.0,0.0
0.5376223091976516,1.0,0.0
0.4684442270058708,1.0,0.0
0.5094585779517287,1.0,0.0
0.4928897586431833,1.0,0.0
0.4995923026744945,1.0,0.0
0.4880952380952381,1.0,0.0
0.45704500978473583,1.0,0.0
0.42451076320939335,1.0,0.0
0.4222928897586431,1.0,0.0
0.505300065231572,1.0,0.0
0.5284572733202869,1.0,0.0
0.5178571428571428,1.0,0.0
0.4837247227658186,1.0,0.0
0.4947651663405088,1.0,0.0
0.49853228962818,1.0,0.0
0.46257338551859095,1.0,0.0
0.5328930202217873,1.0,0.0
0.5122146118721461,1.0,0.0
0.51837899543379,1.0,0.0
0.5261578604044359,1.0,0.0
0.5374429223744293,1.0,0.0
